expName,subject_exp,noise,cue_n_label,abs_td_dist,bias_to_distr_corr,is_outlier
color_2,S1.color.2,low - low,First report,99.6,114.891360962641,1.0
color_2,S1.color.2,low - high,First report,136.53,9.18681463153458,0.0
color_2,S1.color.2,low - low,First report,125.3,-20.474070053789,0.0
color_2,S1.color.2,high - high,First report,12.3,-51.5681528773327,0.0
color_2,S1.color.2,high - low,First report,2.44,21.0292860614056,0.0
color_2,S1.color.2,low - low,First report,128.92,4.79023100040422,0.0
color_2,S1.color.2,high - low,First report,81.6,9.84885866815385,0.0
color_2,S1.color.2,high - low,First report,34.23,0.827510841266699,0.0
color_2,S1.color.2,low - high,First report,177.18,-3.3340406526288,0.0
color_2,S1.color.2,low - low,First report,52.43,-48.3941208029714,0.0
color_2,S1.color.2,high - high,First report,168.75,-18.3140824431951,0.0
color_2,S1.color.2,high - high,First report,116.83,-1.34582593848183,0.0
color_2,S1.color.2,low - high,First report,16.2200000000001,10.9078324817601,0.0
color_2,S1.color.2,low - high,First report,112.66,35.5831080102071,0.0
color_2,S1.color.2,low - low,First report,144.77,18.9300281179232,0.0
color_2,S1.color.2,high - high,First report,22.79,-36.2813826308478,0.0
color_2,S1.color.2,high - low,First report,47.21,-5.93483263119852,0.0
color_2,S1.color.2,low - low,First report,85.51,40.7837402561305,0.0
color_2,S1.color.2,low - high,First report,26.07,1.61806472857459,0.0
color_2,S1.color.2,high - high,First report,3.61000000000003,18.1040305527918,0.0
color_2,S1.color.2,low - high,First report,131.27,-17.72483921128,0.0
color_2,S1.color.2,low - low,First report,177.58,10.7182286261109,0.0
color_2,S1.color.2,low - low,First report,178.37,3.37248381097166,0.0
color_2,S1.color.2,high - low,First report,31.07,-8.7902310004042,0.0
color_2,S1.color.2,low - low,First report,46.5300000000001,-1.55428155292838,0.0
color_2,S1.color.2,low - high,First report,80.63,10.7590581758333,0.0
color_2,S1.color.2,low - low,First report,58.46,40.922840524693,0.0
color_2,S1.color.2,low - high,First report,134.17,39.8555311094143,0.0
color_2,S1.color.2,high - high,First report,134.87,-3.84521176477332,0.0
color_2,S1.color.2,low - high,First report,63.78,34.1753455000483,0.0
color_2,S1.color.2,low - high,First report,172.58,11.9597165743574,0.0
color_2,S1.color.2,low - low,First report,159.26,6.20385813272377,0.0
color_2,S1.color.2,low - low,First report,26.97,10.1061441052741,0.0
color_2,S1.color.2,low - low,First report,60.41,-21.8923639494106,0.0
color_2,S1.color.2,high - high,First report,29.98,68.4968402366593,1.0
color_2,S1.color.2,low - low,First report,87.71,48.8081950309646,0.0
color_2,S1.color.2,high - high,First report,31.85,-11.3622852685323,0.0
color_2,S1.color.2,low - low,First report,119.36,43.5906950863399,1.0
color_2,S1.color.2,low - high,First report,53.01,-6.71062098471044,0.0
color_2,S1.color.2,high - low,First report,73.92,-4.39303779206145,0.0
color_2,S1.color.2,high - low,First report,108.93,12.9456460573327,0.0
color_2,S1.color.2,low - high,First report,136.04,9.26818540405213,0.0
color_2,S1.color.2,low - low,First report,169.25,-38.0620054763965,0.0
color_2,S1.color.2,high - low,First report,21.0,34.3302875951365,0.0
color_2,S1.color.2,high - high,First report,156.42,26.2453624774467,0.0
color_2,S1.color.2,high - low,First report,101.45,-2.11555005960939,0.0
color_2,S1.color.2,high - high,First report,174.92,14.423164580448,0.0
color_2,S1.color.2,low - high,First report,162.77,10.9109816116421,0.0
color_2,S1.color.2,low - high,First report,102.23,2.63678879987984,0.0
color_2,S1.color.2,high - low,First report,0.960000000000017,32.0336462562585,0.0
color_2,S1.color.2,low - high,First report,107.06,1.03557847975017,0.0
color_2,S1.color.2,high - high,First report,56.03,29.3090338662001,0.0
color_2,S1.color.2,high - high,First report,109.28,5.77214900398463,0.0
color_2,S1.color.2,low - low,First report,159.9,-35.1366528122446,0.0
color_2,S1.color.2,low - low,First report,8.16999999999998,-23.2157286224289,0.0
color_2,S1.color.2,high - high,First report,111.7,3.02569168425923,0.0
color_2,S1.color.2,low - low,First report,44.28,-7.33951407964853,0.0
color_2,S1.color.2,low - high,First report,94.94,-7.46886167555641,0.0
color_2,S1.color.2,low - high,First report,4.39999999999998,10.3175374461303,0.0
color_2,S1.color.2,low - high,First report,8.96999999999998,-27.3969355617779,0.0
color_2,S1.color.2,high - high,First report,47.95,-10.7984901290151,0.0
color_2,S1.color.2,low - high,First report,153.75,17.6108251422835,0.0
color_2,S1.color.2,low - low,First report,15.7,-4.21857695862739,0.0
color_2,S1.color.2,high - low,First report,13.35,8.37925016174089,0.0
color_2,S1.color.2,high - high,First report,21.17,0.354972536179093,0.0
color_2,S1.color.2,high - low,First report,124.29,85.5847555000622,1.0
color_2,S1.color.2,high - low,First report,60.05,-49.413763404122,0.0
color_2,S1.color.2,high - high,First report,150.21,9.55440540225714,0.0
color_2,S1.color.2,low - high,First report,77.81,20.5440529945849,0.0
color_2,S1.color.2,high - high,First report,176.19,11.493358360446,0.0
color_2,S1.color.2,low - low,First report,33.47,-16.2540087538323,0.0
color_2,S1.color.2,low - low,First report,2.12000000000002,-19.7746201969657,0.0
color_2,S1.color.2,low - high,First report,24.71,24.421596708463,0.0
color_2,S1.color.2,low - high,First report,27.49,22.2917035135861,0.0
color_2,S1.color.2,high - low,First report,161.17,6.8900344447052,0.0
color_2,S1.color.2,high - low,First report,19.55,-23.357008916907,0.0
color_2,S1.color.2,low - low,First report,146.21,-1.31675154238777,0.0
color_2,S1.color.2,low - low,First report,169.32,10.6922951852375,0.0
color_2,S1.color.2,high - low,First report,164.9,10.0371090661808,0.0
color_2,S1.color.2,high - high,First report,126.85,-22.0460343507949,0.0
color_2,S1.color.2,low - high,First report,62.62,-12.2254829218765,0.0
color_2,S1.color.2,high - low,First report,151.36,-38.0178183066063,0.0
color_2,S1.color.2,low - high,First report,41.47,26.8693337994198,0.0
color_2,S1.color.2,low - high,First report,119.8,22.2064597829185,0.0
color_2,S1.color.2,high - high,First report,41.27,-11.720721488442,0.0
color_2,S1.color.2,high - low,First report,13.13,-25.2096617870509,0.0
color_2,S1.color.2,high - high,First report,4.78000000000001,-1.03783053864552,0.0
color_2,S1.color.2,low - low,First report,114.38,-3.73080757940963,0.0
color_2,S1.color.2,low - low,First report,112.75,-31.1199553778229,0.0
color_2,S1.color.2,low - low,First report,102.94,-9.15975720541014,0.0
color_2,S1.color.2,high - high,First report,86.26,-7.74728195602465,0.0
color_2,S1.color.2,low - high,First report,43.76,-31.9914213431067,0.0
color_2,S1.color.2,low - high,First report,166.03,-103.584581957407,1.0
color_2,S1.color.2,low - low,First report,43.52,-8.53121485374227,0.0
color_2,S1.color.2,low - high,First report,2.99000000000002,14.039589274071,0.0
color_2,S1.color.2,low - low,First report,4.95,-29.0027376644395,0.0
color_2,S1.color.2,high - low,First report,37.55,13.9398566036457,0.0
color_2,S1.color.2,high - low,First report,178.04,-53.0923059221677,0.0
color_2,S1.color.2,low - low,First report,146.15,33.8363473485543,0.0
color_2,S1.color.2,low - low,First report,65.6200000000001,-5.84420600928253,0.0
color_2,S1.color.2,high - high,First report,119.51,45.9806184889016,1.0
color_2,S1.color.2,high - high,First report,138.81,15.7698015615418,0.0
color_2,S1.color.2,high - low,First report,125.13,39.2158671312261,0.0
color_2,S1.color.2,high - low,First report,173.55,9.03715951154446,0.0
color_2,S1.color.2,low - high,First report,48.45,5.24965420157008,0.0
color_2,S1.color.2,high - high,First report,8.05999999999996,18.8677811063319,0.0
color_2,S1.color.2,high - high,First report,66.5,5.7474135127524,0.0
color_2,S1.color.2,low - low,First report,68.48,-18.2960080574874,0.0
color_2,S1.color.2,high - low,First report,102.97,2.82944958937685,0.0
color_2,S1.color.2,high - low,First report,144.09,6.22882858695406,0.0
color_2,S1.color.2,high - high,First report,59.6,1.60753441142624,0.0
color_2,S1.color.2,high - high,First report,104.08,14.3767614428204,0.0
color_2,S1.color.2,low - low,First report,76.6600000000001,14.8123639283179,0.0
color_2,S1.color.2,high - high,First report,156.11,-7.76219302417034,0.0
color_2,S1.color.2,high - low,First report,178.12,2.40609006450369,0.0
color_2,S1.color.2,high - high,First report,86.87,-31.3858511240686,0.0
color_2,S1.color.2,high - low,First report,165.02,7.61880816486943,0.0
color_2,S1.color.2,high - high,First report,177.59,4.77558099704905,0.0
color_2,S1.color.2,low - low,First report,91.72,-34.649073790579,0.0
color_2,S1.color.2,low - low,First report,101.65,40.9807033783414,0.0
color_2,S1.color.2,low - high,First report,112.54,-8.35852470892927,0.0
color_2,S1.color.2,low - low,First report,107.11,28.5640223555741,0.0
color_2,S1.color.2,high - low,First report,178.77,-26.1309513246089,0.0
color_2,S1.color.2,low - high,First report,54.47,-6.24068175767282,0.0
color_2,S1.color.2,low - low,First report,70.32,-0.329852524242602,0.0
color_2,S1.color.2,low - low,First report,165.98,-3.53282626594208,0.0
color_2,S1.color.2,high - high,First report,93.75,-27.5255566903601,0.0
color_2,S1.color.2,high - low,First report,22.37,5.73728696454663,0.0
color_2,S1.color.2,high - high,First report,105.15,-42.7087759069923,0.0
color_2,S1.color.2,low - low,First report,117.3,-18.7043375432271,0.0
color_2,S1.color.2,low - high,First report,129.5,8.40521829897616,0.0
color_2,S1.color.2,high - low,First report,81.8,10.9998223170262,0.0
color_2,S1.color.2,low - high,First report,163.14,11.1936844592115,0.0
color_2,S1.color.2,high - low,First report,6.24999999999997,-12.1360161500661,0.0
color_2,S1.color.2,high - high,First report,39.26,11.839207341526,0.0
color_2,S1.color.2,low - high,First report,87.95,-2.5933032540696,0.0
color_2,S1.color.2,high - low,First report,129.76,-28.0355014117967,0.0
color_2,S1.color.2,low - high,First report,52.05,-3.77720270589648,0.0
color_2,S1.color.2,low - low,First report,80.71,19.452509020512,0.0
color_2,S1.color.2,low - high,First report,78.92,16.495374464813,0.0
color_2,S1.color.2,low - high,First report,120.98,-15.4871425148398,0.0
color_2,S1.color.2,low - low,First report,60.94,-1.77968395280093,0.0
color_2,S1.color.2,low - high,First report,105.99,-8.07175603367691,0.0
color_2,S1.color.2,low - low,First report,125.14,27.9989601455339,0.0
color_2,S1.color.2,high - high,First report,112.67,-15.433637120931,0.0
color_2,S1.color.2,high - low,First report,79.06,-23.5581750511641,0.0
color_2,S1.color.2,low - high,First report,70.46,15.4660798968888,0.0
color_2,S1.color.2,low - high,First report,3.69,-5.5106015880678,0.0
color_2,S1.color.2,low - low,First report,56.08,10.6274981619599,0.0
color_2,S1.color.2,high - low,First report,27.96,13.6433642473044,0.0
color_2,S1.color.2,low - low,First report,15.66,8.92026184006349,0.0
color_2,S1.color.2,high - low,First report,136.91,127.097813769559,1.0
color_2,S1.color.2,low - high,First report,29.6,9.93006550376022,0.0
color_2,S1.color.2,low - low,First report,41.24,-56.1902517049219,1.0
color_2,S1.color.2,high - low,First report,58.69,35.038620646699,0.0
color_2,S1.color.2,low - high,First report,93.9,9.00900339724753,0.0
color_2,S1.color.2,high - high,First report,30.64,197.42080441621,1.0
color_2,S1.color.2,high - low,First report,106.95,0.273695516843194,0.0
color_2,S1.color.2,high - low,First report,1.43000000000001,0.568204144283172,0.0
color_2,S1.color.2,high - high,First report,66.08,6.05536775641894,0.0
color_2,S1.color.2,low - high,First report,138.22,141.237303025386,1.0
color_2,S1.color.2,low - low,First report,53.31,-10.8847842276231,0.0
color_2,S1.color.2,low - low,First report,81.74,-44.0289074011237,1.0
color_2,S1.color.2,high - low,First report,141.04,26.1038342973351,0.0
color_2,S1.color.2,high - high,First report,74.81,23.8279181665497,0.0
color_2,S1.color.2,low - low,First report,53.82,-9.77392540867534,0.0
color_2,S1.color.2,low - high,First report,153.46,12.2831746534378,0.0
color_2,S1.color.2,low - high,First report,132.86,-9.3531790329346,0.0
color_2,S1.color.2,high - high,First report,75.24,17.8539716030609,0.0
color_2,S1.color.2,high - high,First report,119.27,-20.6482091796818,0.0
color_2,S1.color.2,low - high,First report,7.35,-17.2959997429204,0.0
color_2,S1.color.2,low - high,First report,176.21,63.3933248236126,1.0
color_2,S1.color.2,high - low,First report,120.88,4.84859547793251,0.0
color_2,S1.color.2,high - high,First report,26.51,9.92239272999028,0.0
color_2,S1.color.2,low - low,First report,109.92,10.0677570895859,0.0
color_2,S1.color.2,high - high,First report,62.87,-40.9599158773877,0.0
color_2,S1.color.2,low - high,First report,41.98,23.4630506380647,0.0
color_2,S1.color.2,high - high,First report,12.39,-2.95694891181675,0.0
color_2,S1.color.2,high - low,First report,86.77,13.4721015585927,0.0
color_2,S1.color.2,low - low,First report,38.18,-25.1778709619313,0.0
color_2,S1.color.2,high - low,First report,49.21,-5.40953788005848,0.0
color_2,S1.color.2,high - low,First report,109.59,15.066861463217,0.0
color_2,S1.color.2,high - low,First report,174.36,-5.27051658096114,0.0
color_2,S1.color.2,high - high,First report,120.14,-5.00605722254888,0.0
color_2,S1.color.2,low - high,First report,56.95,-0.483994546384944,0.0
color_2,S1.color.2,low - high,First report,175.46,18.3796081240896,0.0
color_2,S1.color.2,low - high,First report,5.08999999999994,17.9193179539212,0.0
color_2,S1.color.2,low - high,First report,73.95,30.749221929566,0.0
color_2,S1.color.2,high - low,First report,87.36,9.44367379729682,0.0
color_2,S1.color.2,high - high,First report,40.33,52.4245959108601,1.0
color_2,S1.color.2,low - low,First report,20.77,-13.3976210743984,0.0
color_2,S1.color.2,high - high,First report,170.85,15.2336649874763,0.0
color_2,S1.color.2,high - high,First report,160.59,-3.11870866686421,0.0
color_2,S1.color.2,high - low,First report,74.89,-17.0868210030459,0.0
color_2,S1.color.2,low - high,First report,40.86,15.4111466829679,0.0
color_2,S1.color.2,high - low,First report,61.28,19.8839514536094,0.0
color_2,S1.color.2,low - low,First report,144.16,-3.15570226642363,0.0
color_2,S1.color.2,low - low,First report,138.29,24.7872175483163,0.0
color_2,S1.color.2,high - low,First report,134.94,-6.40310484307926,0.0
color_2,S1.color.2,high - high,First report,15.4400000000001,1.7769973020443,0.0
color_2,S1.color.2,high - low,First report,12.53,11.2481490412002,0.0
color_2,S1.color.2,high - low,First report,151.25,14.6358348208147,0.0
color_2,S1.color.2,low - low,First report,14.65,-2.81475768963383,0.0
color_2,S1.color.2,high - high,First report,0.459999999999997,-8.28919753834862,0.0
color_2,S1.color.2,high - low,First report,43.97,-71.0639501575036,1.0
color_2,S1.color.2,high - high,First report,176.65,-23.439305860892,0.0
color_2,S1.color.2,low - low,First report,147.22,-1.1376504350377,0.0
color_2,S1.color.2,high - low,First report,116.42,-8.62367776134267,0.0
color_2,S1.color.2,low - low,First report,68.48,-2.41665619145958,0.0
color_2,S1.color.2,low - low,First report,27.53,-1.35614426301083,0.0
color_2,S1.color.2,low - high,First report,165.12,46.1854541688124,0.0
color_2,S1.color.2,high - high,First report,145.96,22.7895778715376,0.0
color_2,S1.color.2,low - low,First report,0.72999999999998,-32.409768522578,0.0
color_2,S1.color.2,low - low,First report,0.300000000000032,2.56623942851944,0.0
color_2,S1.color.2,high - low,First report,167.41,-4.79574071013651,0.0
color_2,S1.color.2,high - high,First report,7.16000000000001,32.8117732666119,0.0
color_2,S1.color.2,low - high,First report,19.23,-6.48492774294557,0.0
color_2,S1.color.2,high - high,First report,169.33,-9.99659888369324,0.0
color_2,S1.color.2,high - high,First report,97.22,0.789149778089522,0.0
color_2,S1.color.2,low - high,First report,153.59,6.03796768309002,0.0
color_2,S1.color.2,high - low,First report,50.13,0.265947920331826,0.0
color_2,S1.color.2,high - low,First report,97.46,-8.34416694282365,0.0
color_2,S1.color.2,low - high,First report,102.79,3.41524330967181,0.0
color_2,S1.color.2,high - high,First report,52.76,-5.3585679849492,0.0
color_2,S1.color.2,low - high,First report,172.17,0.114889855559243,0.0
color_2,S1.color.2,high - high,First report,49.83,6.73709577109339,0.0
color_2,S1.color.2,low - high,First report,83.26,-1.62114712662178,0.0
color_2,S1.color.2,low - low,First report,178.17,-3.86360908847956,0.0
color_2,S1.color.2,low - low,First report,12.02,-16.9153908874318,0.0
color_2,S1.color.2,low - low,First report,99.99,7.2362863976589,0.0
color_2,S1.color.2,low - high,First report,95.58,-8.30412624442887,0.0
color_2,S1.color.2,low - low,First report,116.28,-14.610146450801,0.0
color_2,S1.color.2,low - high,First report,120.77,-2.1074788793534,0.0
color_2,S1.color.2,high - low,First report,32.11,-44.5999505457196,0.0
color_2,S1.color.2,low - low,First report,161.25,-3.4423916077552,0.0
color_2,S1.color.2,high - high,First report,143.88,4.94334185904459,0.0
color_2,S1.color.2,high - high,First report,164.32,-16.8732631378092,0.0
color_2,S1.color.2,low - low,First report,151.67,13.4864048408497,0.0
color_2,S1.color.2,high - low,First report,22.68,-2.32543262281132,0.0
color_2,S1.color.2,high - low,First report,65.08,-18.1745617172307,0.0
color_2,S1.color.2,low - low,First report,134.53,-2.0525061684353,0.0
color_2,S1.color.2,low - low,First report,162.92,2.12930021345791,0.0
color_2,S1.color.2,high - high,First report,129.23,-23.7588653675698,0.0
color_2,S1.color.2,low - low,First report,29.42,-17.4012448206657,0.0
color_2,S1.color.2,high - high,First report,22.29,37.076400378257,0.0
color_2,S1.color.2,high - high,First report,139.38,-14.713519678248,0.0
color_2,S1.color.2,high - low,First report,157.58,179.927308893429,1.0
color_2,S1.color.2,high - low,First report,145.07,-19.4762883859493,0.0
color_2,S1.color.2,low - high,First report,162.53,21.4383360766846,0.0
color_2,S1.color.2,high - low,First report,175.08,-52.5307479239135,0.0
color_2,S1.color.2,high - low,First report,3.47000000000004,27.9849834343805,0.0
color_2,S1.color.2,high - low,First report,100.04,20.2551529574355,0.0
color_2,S1.color.2,low - high,First report,135.51,-38.2751607887201,0.0
color_2,S1.color.2,high - high,First report,62.49,0.638311465208382,0.0
color_2,S1.color.2,low - high,First report,16.39,-9.85974189211342,0.0
color_2,S1.color.2,high - high,First report,97.72,10.7708843036564,0.0
color_2,S1.color.2,high - high,First report,91.84,-1.09108371190464,0.0
color_2,S1.color.2,low - low,First report,86.11,-4.83537730462898,0.0
color_2,S1.color.2,high - high,First report,2.34000000000001,33.1511150883732,0.0
color_2,S1.color.2,low - high,First report,63.21,-12.5899971573574,0.0
color_2,S1.color.2,low - high,First report,27.93,29.4184668822883,0.0
color_2,S1.color.2,low - high,First report,3.35,8.14548825376147,0.0
color_2,S1.color.2,high - high,First report,154.78,31.7027605970321,0.0
color_2,S1.color.2,high - low,First report,38.52,-25.6035233099196,0.0
color_2,S1.color.2,high - high,First report,132.58,146.60616466105,1.0
color_2,S1.color.2,low - low,First report,179.25,8.11588964242587,0.0
color_2,S1.color.2,low - low,First report,170.98,-13.7955333578202,0.0
color_2,S1.color.2,high - high,First report,76.35,10.1133275355354,0.0
color_2,S1.color.2,high - low,First report,159.23,1.45088237894117,0.0
color_2,S1.color.2,high - high,First report,132.1,8.46635919733612,0.0
color_2,S1.color.2,low - low,First report,60.06,-41.9703566563157,0.0
color_2,S1.color.2,low - low,First report,72.76,-13.4041036527862,0.0
color_2,S1.color.2,low - high,First report,142.68,10.496855555828,0.0
color_2,S1.color.2,high - high,First report,53.86,46.8040095370053,0.0
color_2,S1.color.2,high - high,First report,71.57,12.6169750116879,0.0
color_2,S1.color.2,high - high,First report,105.72,-1.12135214163362,0.0
color_2,S1.color.2,high - low,First report,33.06,-1.26801561471896,0.0
color_2,S1.color.2,low - low,First report,91.6,-2.45967559186732,0.0
color_2,S1.color.2,low - low,First report,14.41,-15.1076734056576,0.0
color_2,S1.color.2,high - high,First report,14.1,-15.6759351031331,0.0
color_2,S1.color.2,high - low,First report,147.92,4.21771469076533,0.0
color_2,S1.color.2,high - low,First report,138.53,5.94215305058148,0.0
color_2,S1.color.2,high - low,First report,45.3,-5.60627729275264,0.0
color_2,S1.color.2,low - high,First report,75.26,2.3726912516025,0.0
color_2,S1.color.2,low - high,First report,70.9200000000001,-19.9847063635518,0.0
color_2,S1.color.2,low - high,First report,131.46,16.9390254618722,0.0
color_2,S1.color.2,low - high,First report,88.46,-1.22318724061009,0.0
color_2,S1.color.2,high - high,First report,112.03,-35.5563338709008,0.0
color_2,S1.color.2,high - high,First report,176.87,7.1848229361599,0.0
color_2,S1.color.2,low - high,First report,133.38,29.5863259720326,0.0
color_2,S1.color.2,high - high,First report,39.82,-4.23525816042365,0.0
color_2,S1.color.2,low - low,First report,96.38,-22.7701653249878,0.0
color_2,S1.color.2,high - high,First report,126.71,-11.753993475241,0.0
color_2,S1.color.2,low - high,First report,103.59,1.96681629803814,0.0
color_2,S1.color.2,high - low,First report,52.77,-18.0606974760787,0.0
color_2,S1.color.2,high - high,First report,20.98,37.6934510402725,0.0
color_2,S1.color.2,high - high,First report,25.08,6.00392601793789,0.0
color_2,S1.color.2,low - low,First report,178.23,20.7522988760294,0.0
color_2,S1.color.2,high - high,First report,1.49000000000001,-87.5656132638688,1.0
color_2,S1.color.2,low - low,First report,30.54,22.626597658324,0.0
color_2,S1.color.2,high - low,First report,111.2,15.4224630197507,0.0
color_2,S1.color.2,low - high,First report,171.7,8.80587782144325,0.0
color_2,S1.color.2,high - low,First report,174.92,-10.0878625761685,0.0
color_2,S1.color.2,low - low,First report,40.15,4.76031409269587,0.0
color_2,S1.color.2,high - low,First report,64.87,-12.8251695267037,0.0
color_2,S1.color.2,low - low,First report,172.21,7.26890989553727,0.0
color_2,S1.color.2,low - high,First report,57.7000000000001,-11.1830191916507,0.0
color_2,S1.color.2,low - low,First report,0.639999999999986,-11.526380654167,0.0
color_2,S1.color.2,high - low,First report,95.34,-37.1999995318154,1.0
color_2,S1.color.2,high - high,First report,64.98,-28.4611855327989,0.0
color_2,S1.color.2,high - low,First report,118.87,-14.4950051937984,0.0
color_2,S1.color.2,low - low,First report,4.73999999999999,-12.2748915549982,0.0
color_2,S1.color.2,low - low,First report,58.1400000000001,-34.3773361818014,0.0
color_2,S1.color.2,high - low,First report,170.38,2.93408144682514,0.0
color_2,S1.color.2,low - low,First report,94.3000000000001,20.8176742766537,0.0
color_2,S1.color.2,low - high,First report,177.83,21.2139177025458,0.0
color_2,S1.color.2,high - low,First report,162.1,1.21890030961808,0.0
color_2,S1.color.2,high - high,First report,144.18,129.452919055039,1.0
color_2,S1.color.2,low - low,First report,47.49,5.9303162867176,0.0
color_2,S1.color.2,high - low,First report,176.13,-5.95806773580392,0.0
color_2,S1.color.2,low - high,First report,116.38,-9.92950283705348,0.0
color_2,S1.color.2,low - low,First report,173.27,4.39541167129229,0.0
color_2,S1.color.2,high - high,First report,49.83,-3.49214860300863,0.0
color_2,S1.color.2,high - low,First report,115.77,-21.7244236400669,0.0
color_2,S1.color.2,low - high,First report,27.59,22.7616006162645,0.0
color_2,S1.color.2,low - high,First report,35.05,8.17952616024818,0.0
color_2,S1.color.2,low - high,First report,80.01,19.7715155082548,0.0
color_2,S1.color.2,high - high,First report,138.32,-16.53480226215,0.0
color_2,S1.color.2,high - high,First report,145.27,-31.8519004641106,0.0
color_2,S1.color.2,low - high,First report,3.31,13.6336163032045,0.0
color_2,S1.color.2,high - low,First report,77.11,21.9572595193759,0.0
color_2,S1.color.2,low - high,First report,54.21,2.50264156099098,0.0
color_2,S1.color.2,low - low,First report,145.47,-12.2176412942112,0.0
color_2,S1.color.2,high - low,First report,65.1,-15.3493929217516,0.0
color_2,S1.color.2,low - low,First report,138.5,-17.0766150446292,0.0
color_2,S1.color.2,low - high,First report,60.6,0.45171538528703,0.0
color_2,S1.color.2,low - high,First report,22.07,7.59119416189602,0.0
color_2,S1.color.2,low - low,First report,122.07,14.3598549190338,0.0
color_2,S1.color.2,low - high,First report,119.09,-10.8210264359371,0.0
color_2,S1.color.2,high - low,First report,135.71,-31.2877868265301,0.0
color_2,S1.color.2,high - high,First report,18.47,34.8825823592495,0.0
color_2,S1.color.2,low - high,First report,10.63,13.3619615954842,0.0
color_2,S1.color.2,low - low,First report,43.87,35.3787211318484,0.0
color_2,S1.color.2,low - high,First report,105.04,4.49297662269557,0.0
color_2,S1.color.2,low - low,First report,79.79,9.97802745712928,0.0
color_2,S1.color.2,low - high,First report,42.67,9.00418548682757,0.0
color_2,S1.color.2,low - low,First report,5.39999999999997,2.7191014455214,0.0
color_2,S1.color.2,high - low,First report,4.29000000000001,0.861041422789167,0.0
color_2,S1.color.2,low - high,First report,146.91,2.42688450192794,0.0
color_2,S1.color.2,high - low,First report,177.81,-165.403674923355,1.0
color_2,S1.color.2,low - high,First report,178.92,-8.46875025789572,0.0
color_2,S1.color.2,high - high,First report,12.43,13.621198460548,0.0
color_2,S1.color.2,high - high,First report,165.16,34.7072592443867,0.0
color_2,S1.color.2,low - high,First report,14.78,-19.3391943053402,0.0
color_2,S1.color.2,high - low,First report,103.75,4.81308369891787,0.0
color_2,S1.color.2,high - high,First report,63.1600000000001,-36.8939877582611,0.0
color_2,S1.color.2,high - low,First report,5.82999999999999,5.28385944970823,0.0
color_2,S1.color.2,high - low,First report,159.16,28.576064640786,0.0
color_2,S1.color.2,high - high,First report,99.77,-7.04155631301327,0.0
color_2,S1.color.2,high - low,First report,6.78999999999996,17.1942677111593,0.0
color_2,S1.color.2,low - high,First report,0.620000000000012,-8.61649412035712,0.0
color_2,S1.color.2,low - high,First report,48.5699999999999,-2.88676868903738,0.0
color_2,S1.color.2,high - low,First report,90.56,19.2182065812946,0.0
color_2,S1.color.2,high - high,First report,150.13,-49.6655813179953,0.0
color_2,S1.color.2,low - low,First report,16.13,20.2011449724183,0.0
color_2,S1.color.2,low - high,First report,102.45,-6.42535357295181,0.0
color_2,S1.color.2,low - low,First report,17.93,-21.1196269441282,0.0
color_2,S1.color.2,high - high,First report,28.47,4.65261786004004,0.0
color_2,S1.color.2,low - low,First report,77.46,28.1687314397552,0.0
color_2,S1.color.2,high - high,First report,81.73,19.9804433650368,0.0
color_2,S1.color.2,high - low,First report,114.09,3.6781257652832,0.0
color_2,S1.color.2,low - low,First report,138.74,32.8724254249459,0.0
color_2,S1.color.2,low - low,First report,155.1,5.19046373594841,0.0
color_2,S1.color.2,high - low,First report,42.4,19.70379144074,0.0
color_2,S1.color.2,low - high,First report,67.05,-4.84362718223722,0.0
color_2,S1.color.2,low - high,First report,162.95,-17.6383812337688,0.0
color_2,S1.color.2,high - high,First report,43.16,5.26132852848885,0.0
color_2,S1.color.2,low - low,First report,127.76,17.0681573515152,0.0
color_2,S1.color.2,high - low,First report,56.26,-1.93417661657334,0.0
color_2,S1.color.2,low - high,First report,91.15,13.1160512215288,0.0
color_2,S1.color.2,low - low,First report,176.73,-1.60187186665875,0.0
color_2,S1.color.2,low - low,First report,49.77,4.32635101623915,0.0
color_2,S1.color.2,low - high,First report,167.46,-1.66360742374608,0.0
color_2,S1.color.2,high - low,First report,32.31,-23.9761020136493,0.0
color_2,S1.color.2,low - low,First report,110.39,14.5832464827382,0.0
color_2,S1.color.2,high - low,First report,71.9,74.443861653932,1.0
color_2,S1.color.2,high - low,First report,150.32,-6.53065094620783,0.0
color_2,S1.color.2,low - high,First report,155.44,2.46084105719852,0.0
color_2,S1.color.2,high - low,First report,2.89000000000002,-1.63251416756551,0.0
color_2,S1.color.2,low - low,First report,30.2,22.7546375225533,0.0
color_2,S1.color.2,low - high,First report,19.71,17.2188561566348,0.0
color_2,S1.color.2,low - high,First report,140.1,17.2457307751634,0.0
color_2,S1.color.2,high - high,First report,172.32,-20.4434927562199,0.0
color_2,S1.color.2,low - low,First report,69.0,26.0581240277016,0.0
color_2,S1.color.2,high - high,First report,175.49,-10.1212292472068,0.0
color_2,S1.color.2,high - low,First report,76.39,10.3652760638976,0.0
color_2,S1.color.2,high - low,First report,134.86,11.6170578632363,0.0
color_2,S1.color.2,high - high,First report,79.17,-9.51888457274578,0.0
color_2,S1.color.2,low - high,First report,154.05,0.906143851503177,0.0
color_2,S1.color.2,high - high,First report,66.22,-28.7836301441948,0.0
color_2,S1.color.2,high - high,First report,119.27,-5.20603688720582,0.0
